CpGmarker,chr:coord_hg19,Replication_timing_GSM923447,LaminB1_GSM1289416
cg00899659,chr10:45495971,56.23027420043945,1.295534920932664
cg00904483,chr10:131354873,13.717510223388672,1.487801866957763
cg00954566,chr10:102106405,63.77506197123159,1.4043964139310179
cg01047414,chr10:13341660,60.14333344457155,1.6645732250073995
cg01078276,chr10:75670677,86.27043981385647,5.895856579244888
cg01137532,chr10:64133888,73.31013488769531,-0.1309959054068294
cg01154537,chr10:95462167,68.75764465332031,3.2612374513515596
cg01172656,chr10:64893120,46.72467041015625,0.4837166236089519
cg01228636,chr10:89621773,72.76551818847656,3.29979674957261
cg01275830,chr10:104211749,84.44181060791016,0.6888881596907861
cg01360325,chr10:105127811,81.97898864746094,1.2898617631166949
cg01430807,chr10:102289786,63.20429992675781,-0.3560983984536428
cg01465325,chr10:50747588,40.979156351446214,1.0286027661498909
cg01478450,chr10:73079349,53.3479807846564,1.5045301654476964
cg01558777,chr10:85933798,55.223777770996094,0.8284665686958083
cg01560871,chr10:72545424,52.09361269943732,0.07320198860554311
cg01656216,chr10:31273710,79.78257751464844,-0.8437235139929677
cg01687711,chr10:74386160,78.4617919921875,-0.74004987377664
cg01757745,chr10:134755601,49.08126337332024,2.8839356780652734
cg01765473,chr10:89578168,73.33146667480469,0.8210212905100671
cg01782320,chr10:27443404,37.52097861844108,2.711312253769459
cg01816336,chr10:89265204,75.6578140258789,4.257546339587541
cg01851208,chr10:82168043,49.88600540161133,1.7142588141508006
cg01861509,chr10:73849626,77.60299680714596,-0.523554422918435
cg01862366,chr10:95654158,67.29114532470703,2.4671466927083974
cg01902747,chr10:32734661,62.49161844420017,-0.256330225982654
cg01982597,chr10:50733420,40.92216060762096,-0.51754773297448
cg02040734,chr10:104210981,84.42930603027344,1.210548394103945
cg02044879,chr10:74714935,72.90377044677734,0.9093926226537233
cg02100629,chr10:71892760,77.87370300292969,0.9021078520818081
cg02160826,chr10:75012589,73.8224691072307,0.20187409278427623
cg02161900,chr10:28035631,39.56010767111457,1.4412658571145998
cg02238747,chr10:99161279,81.19564056396484,0.7251917426697253
cg02312170,chr10:122610835,21.697458267211914,5.992156652719609
cg02324920,chr10:105253152,80.20092010498047,2.1340993600768465
cg02330106,chr10:131264840,17.776817321777344,1.5090021497056225
cg02374486,chr10:72362809,61.05062484741211,2.3841223981259603
cg02381948,chr10:131355112,13.717510223388672,1.2852110383042161
cg02437376,chr10:76969880,80.67708587646484,2.981924602156622
cg02503850,chr10:72432552,57.07031429794959,0.6275428522293753
cg02512226,chr10:28288192,50.09315872192383,0.7135746240409405
cg02566518,chr10:75531971,85.59019470214844,1.9507389588079764
cg02569613,chr10:50323127,49.55379867553711,1.222066422553747
cg02599225,chr10:81838473,56.62174913591875,2.8859677224675715
cg02630694,chr10:12236833,61.529117584228516,1.1032571010760757
cg02676865,chr10:99259738,82.42554473876953,2.010989940211515
cg02702510,chr10:46090551,44.15555497357376,1.3558580981243769
cg02732134,chr10:101732382,75.24635440512488,1.8793119336134636
cg02749825,chr10:76995759,80.29644012451172,1.2064513984495207
cg02757432,chr10:125426048,15.711348533630371,0.4403623176705777
cg02775617,chr10:32217281,77.94658660888672,1.5446179940057942
cg02813021,chr10:180599,62.93681838684843,1.5248428331664587
cg02831294,chr10:5566862,72.93099212646484,1.2629102807801678
cg02840794,chr10:103825777,83.11138153076172,0.959556701876955
cg02863237,chr10:6131472,77.04126632956793,2.9388181874974246
cg02876062,chr10:14816654,69.83123379752523,0.7566638743828616
cg02941816,chr10:131265696,17.743964283246353,3.416412068254101
cg02946754,chr10:115614308,35.56080096618196,2.0158874733321914
cg03205208,chr10:7830848,46.37513732910156,2.3250984710169678
cg03208093,chr10:38147096,20.740581512451172,0.7654247738597493
cg03251249,chr10:69645012,78.62816619873047,0.09410210310361848
cg03259469,chr10:30025293,78.46414184570312,3.030539629141089
cg03271907,chr10:131412643,11.701538768492435,2.2449184422679154
cg03279443,chr10:76971052,80.66673278808594,3.7040015744322194
cg03283421,chr10:124610984,36.774314880371094,-0.7350268932974309
cg03354772,chr10:134756503,49.04239912342252,3.7334378294140027
cg03359508,chr10:81964782,56.79064178466797,2.7206697608121395
cg03373080,chr10:74452380,78.9337477267829,1.9057894272528006
cg03388193,chr10:100996070,38.84283447265625,1.2491936910362629
cg03411288,chr10:11865805,63.085079193115234,1.764734973234854
cg03417317,chr10:104221000,84.55109405517578,0.06968900255896432
cg03475172,chr10:11654177,48.23324203491211,0.01724092305757537
cg03522063,chr10:119302167,22.168514251708984,1.8448837977137313
cg03554914,chr10:27444905,37.57327651977539,1.235849285531104
cg03600318,chr10:81708991,53.88679885864258,0.38278911838903834
cg03630088,chr10:125651526,18.041082334637345,1.1574105995728328
cg03640944,chr10:106093819,68.7634048461914,2.1639078396844025
cg03652343,chr10:69835287,82.73860168457031,-0.03866047489102602
cg03658471,chr10:52383438,54.887896920677434,1.354092782255384
cg03690162,chr10:121410453,80.75409186689039,1.8600061825225576
cg03712239,chr10:38265764,26.174184799194336,0.42334900259671343
cg03737135,chr10:14879645,68.3367013907492,1.249817164722708
cg03755123,chr10:135043508,63.50640992809115,0.8418434824165829
cg03761560,chr10:74114860,81.84107971191406,0.6373044343979593
cg03807314,chr10:30722678,65.03213892910546,0.48788061745521105
cg03808835,chr10:56560945,4.112811088562012,-0.1548033858501641
cg03817621,chr10:52645399,53.068394782239956,-0.5140118922859955
cg03820909,chr10:127407979,57.08665084838867,0.991039262160246
cg03852570,chr10:100175106,75.73128509521484,1.5886335295603917
cg03853151,chr10:126107487,54.16043612130562,-0.7253569790187951
cg03943081,chr10:133110646,12.87417971166292,1.2988817924891671
cg04001802,chr10:15085279,67.63935852050781,0.3574114950539554
cg04041960,chr10:121301765,82.63999938964844,3.011043329383024
cg04058169,chr10:124913438,41.235453122869096,-0.8867833925134289
cg04126427,chr10:120840676,82.60935561258597,1.0855567105471038
cg04126866,chr10:85932763,55.108314514160156,0.9237694781372131
cg04268405,chr10:73723221,75.92475891113281,0.35171276908977805
cg04281204,chr10:115612802,35.54222869873047,-0.7974314119113183
cg04298323,chr10:95372195,75.5930404663086,-0.5974099923591469
cg04305134,chr10:75173374,75.75058221222457,0.9049128390079181
cg04350610,chr10:93683445,72.61175561843073,0.259777161876861
cg04377282,chr10:72201417,71.76120379440802,0.6437060114568667
cg04402875,chr10:43572795,41.753231048583984,0.9111952886773597
cg04444771,chr10:45473712,57.71405029296875,1.7216060353016072
cg04451770,chr10:97515372,45.0094340602656,1.0744006367592653
cg04466253,chr10:27529581,41.04576458062912,1.7097079306465552
cg04466870,chr10:120925180,84.38666534423828,0.41589879359045917
cg04599297,chr10:26505442,10.674503245555849,1.82226138676444
cg04677227,chr10:100028320,76.11096891560162,1.4661220688964018
cg04688368,chr10:79397346,81.60440259443554,1.4465674310547278
cg04712892,chr10:115424103,31.733264923095703,-0.7638016570575291
cg04731091,chr10:1102917,74.5393295288086,3.3154650968628507
cg04733302,chr10:75118678,74.89568595220324,-0.6190645963479049
cg04738091,chr10:89622084,72.76551818847656,3.9621756747928014
cg04765277,chr10:8094679,49.17650203752399,2.2458204603765712
cg04785461,chr10:14996236,66.5174331665039,1.218086583413165
cg04798796,chr10:88855483,77.06938900079513,3.6382037884642555
cg04825431,chr10:44063899,54.729007720947266,-0.6384402722195354
cg04834572,chr10:76868766,80.28292846679688,1.2735144881817797
cg04865575,chr10:27443031,37.513206481933594,3.484231091266315
cg04880063,chr10:102790718,83.4708251953125,0.5711800952251972
cg05019661,chr10:75910806,82.11318969726562,-1.4531310802743176
cg05046097,chr10:88717926,80.81405639648438,1.281714302616696
cg05064181,chr10:116445398,65.20672915641804,0.6078902675913324
cg05111829,chr10:70940483,78.79151899380577,1.1123534507805515
cg05163348,chr10:92631428,57.571345892927596,-1.2901354487656946
cg05307923,chr10:1779667,23.322102663225664,1.901141890350457
cg05322019,chr10:102732323,84.17068981827049,1.9815426893738715
cg05338155,chr10:91174651,80.31307483016701,2.698042481011648
cg05441133,chr10:48416891,67.71434020996094,0.8714544682268532
cg05454446,chr10:43277757,27.02743148803711,3.426468511072154
cg05510041,chr10:75758427,86.1930978256568,4.3070104260288495
cg05538387,chr10:103348072,70.36405944824219,1.775708884901604
cg05626013,chr10:68685252,19.7471981048584,-0.4372546855988971
cg05658858,chr10:135121916,64.38455963134766,2.4716254809040867
cg05717160,chr10:105156505,81.46046809246415,1.1326993087527133
cg05755354,chr10:14372596,68.9877650386972,-0.17597187280664292
cg05859842,chr10:49483356,57.45859137556499,-0.09880620078253212
cg05863612,chr10:101731833,75.25536346435547,0.5349531882214982
cg05871136,chr10:72971961,53.55510330200195,3.011038014810692
cg05889321,chr10:97416837,52.403663635253906,-0.3463900872982419
cg05917963,chr10:101988539,64.90880447730162,1.8591276575395983
cg05942970,chr10:133955527,53.94353773350133,1.6706019669245713
cg05958582,chr10:102090366,63.90664090658364,1.4939758860194112
cg05959392,chr10:104613928,82.91460418701172,0.119615270899285
cg05998983,chr10:74653449,73.5999030971765,0.012510353469428248
cg06043042,chr10:71333202,62.50343704223633,1.4252908256852657
cg06055013,chr10:116853664,46.28567111046237,1.5835763990353577
cg06105085,chr10:73976264,81.58435821533203,-0.32191765747532736
cg06109724,chr10:12237553,61.49453561264381,0.8383182403572861
cg06134936,chr10:69834491,82.73659359368303,3.6116325801205575
cg06139836,chr10:131762961,29.04099464416504,2.7269320200462484
cg06206628,chr10:49482826,57.455204010009766,2.640821328991907
cg06224510,chr10:7745454,42.78305472281211,-0.628587662948469
cg06230736,chr10:8096650,49.072614893354384,2.010523942916159
cg06286028,chr10:103824819,83.10140228271484,0.25958613229338406
cg06291867,chr10:92617162,56.68130111694336,0.947072176056297
cg06323290,chr10:71029879,74.75083923339844,0.7807722449753086
cg06336792,chr10:35415599,72.36219833259868,0.18033497249449532
cg06353720,chr10:91087558,78.04345743079435,-0.8314323858440072
cg06428195,chr10:101191157,57.217811584472656,1.6802359426802291
cg06470552,chr10:112327234,84.05488586425781,-0.9488272124934256
cg06476606,chr10:91061728,77.47542572021484,-0.7884027168942939
cg06507244,chr10:127569494,46.55121337624262,-1.328693402203865
cg06521280,chr10:75671378,86.27094588434309,24.18957597362605
cg06532493,chr10:60029458,64.594102512274,-0.11826146850057453
cg06542614,chr10:97051255,79.3109359741211,1.7822899093255589
cg06585108,chr10:134671604,54.06532350383197,0.9567798635821498
cg06636246,chr10:98593247,55.97445297241211,1.8396275588487196
cg06712026,chr10:53459102,42.12159729003906,1.7383434767987325
cg06817917,chr10:88515527,79.77007362194489,1.881551460595215
cg06825166,chr10:98119079,32.40060043334961,2.0918055481514344
cg06837731,chr10:101945906,65.93025970458984,1.3892905066535814
cg06852652,chr10:96442031,49.823081970214844,-0.4002140692653174
cg06898923,chr10:27792905,37.25687789916992,-1.6669754336402758
cg06908778,chr10:22634602,39.49278497101363,1.2673114472132185
cg06985415,chr10:133955411,53.92164974260211,1.577056670369069
cg07036530,chr10:125425262,15.740163803100586,1.032473405977941
cg07061913,chr10:75006462,73.66481765785122,0.4034253504474457
cg07086898,chr10:105155966,81.46961975097656,2.6916730656131387
cg07127957,chr10:75411571,84.02249507000322,-0.09974856832183447
cg07143898,chr10:98945300,70.93490254314166,0.8587590853873669
cg07270175,chr10:96123049,68.29650115966797,0.23313178403551693
cg07295678,chr10:134000009,57.39242935180664,1.6516245979656201
cg07410075,chr10:61666543,35.56374096573143,-0.3394576066011746
cg07452799,chr10:35103869,68.74588012695312,0.3419415654816315
cg07453748,chr10:131355302,13.717157325839759,1.0059036656801286
cg07489134,chr10:96305958,58.4932861328125,1.2770202407608704
cg07504718,chr10:127465376,58.26918670958712,1.1618079224821902
cg07510080,chr10:102295549,63.26054410863101,0.17941351966833888
cg07526069,chr10:101190311,57.126434107373775,1.4695420742635463
cg07570421,chr10:16479076,40.41442108154297,0.8162798659702393
cg07621046,chr10:118429658,60.13846254229843,2.0738961291253117
cg07637239,chr10:118957259,35.30483627319336,1.618129061361404
cg07638935,chr10:102821427,82.65964797250648,0.7290697629265581
cg07684796,chr10:54074209,67.99763488769531,5.0006087592026445
cg07773116,chr10:48438500,64.49090070082363,1.2258896383290327
cg07871503,chr10:43763042,48.406776428222656,1.5998705014949892
cg07895149,chr10:105212283,80.61852264404297,1.438666910083228
cg07903860,chr10:14995957,66.5174331665039,1.6309267546728217
cg07908874,chr10:135123006,64.3651351928711,1.55036895311149
cg08012454,chr10:32345019,76.07799530029297,4.099279888330839
cg08020381,chr10:1095554,74.94806587428523,1.945581642746625
cg08034216,chr10:94334227,74.88279724121094,3.252509959098374
cg08082692,chr10:125805493,24.862174683378225,1.3230841658277535
cg08102619,chr10:121356777,81.98651123046875,-0.6820116705197832
cg08158570,chr10:77160935,70.4306411743164,3.0095869203658787
cg08177017,chr10:102672368,83.34600129924213,0.7781019325154629
cg08198102,chr10:17658575,69.24910393617397,2.0846530078940786
cg08242493,chr10:103578316,75.857397388639,0.41470119143162926
cg08300860,chr10:88428257,78.9920883178711,1.0798536293978054
cg08308257,chr10:112064994,85.24678802490234,1.1446595394641386
cg08335125,chr10:50732297,40.91621398925781,0.9117515632878023
cg08341667,chr10:48354387,74.22870118481262,1.0753615309369353
cg08395899,chr10:12085052,67.79022216796875,0.3711787786531809
cg08397758,chr10:100174853,75.73128509521484,2.7066334375656522
cg08400019,chr10:18940404,43.20229660186387,1.5470039412116523
cg08413366,chr10:75255930,79.05374908447266,-1.4175064140363063
cg08427977,chr10:50323832,49.58348083496094,1.4054625194979555
cg08443351,chr10:99052545,77.78351423686877,-1.4206991269246156
cg08458487,chr10:81709191,53.88679885864258,0.6777854195469873
cg08465862,chr10:3109459,70.47673670133747,1.1009089841181294
cg08497766,chr10:6019877,75.74917602539062,1.2327826082406177
cg08551088,chr10:121631655,70.57845428162382,0.8348104257690215
cg08555772,chr10:28287707,50.09315872192383,1.7767432821487599
cg08620470,chr10:70288376,83.02964847402977,2.4930538607123713
cg08633154,chr10:92980627,61.3545980382144,1.720685953232143
cg08711724,chr10:96122379,68.28881204276905,0.46623988408285666
cg08772206,chr10:82297793,44.04179382324219,1.5446342460304423
cg08789630,chr10:76599281,76.38174438476562,1.3420804710543934
cg08805338,chr10:75255936,79.05374908447266,-1.42663093417958
cg08827391,chr10:5855992,73.60603332519531,-0.33342163193436053
cg08831594,chr10:71211006,64.02333068847656,1.9078632755303564
cg08847038,chr10:25305217,70.2399673461914,-1.5285459819909006
cg08859916,chr10:89624102,72.75309753417969,0.4538743175772636
cg08907850,chr10:1094976,74.9819107055664,-1.702049479376459
cg09010998,chr10:31608207,78.16557312011719,3.416792076540834
cg09019938,chr10:52834498,51.29072062808677,1.5607393690260591
cg09068993,chr10:95462173,68.75764465332031,3.4263391620866597
cg09070492,chr10:101492601,78.74273010025595,3.708954812897843
cg09072120,chr10:25242031,72.51824188232422,1.6072385935323965
cg09155001,chr10:105218401,80.54487775388799,0.8682918821834497
cg09164559,chr10:70748332,79.77347539963567,-0.574396078772749
cg09199317,chr10:99095018,79.77005767822266,4.1275174407574635
cg09245378,chr10:126490406,75.04028704636114,0.7339730950386758
cg09260089,chr10:134599860,57.502140045166016,0.8464287753669681
cg09261262,chr10:88414554,78.48759087541157,1.1769621732553246
cg09290866,chr10:6020369,75.75117241533617,2.783454559612034
cg09330643,chr10:72142276,74.93004608154297,0.88988374282491
cg09351894,chr10:35415820,72.37061309814453,-0.3971078241201732
cg09352789,chr10:111682693,79.12878887909012,3.1707989490902992
cg09354331,chr10:80961382,79.96136916010754,2.1783959808517763
cg09398185,chr10:91061902,77.47542572021484,-0.9436964591969771
cg09405083,chr10:104536121,84.09862518310547,1.3377738428356065
cg09419900,chr10:124739466,36.383655690790114,2.905650774237491
cg09448875,chr10:101542449,80.41004825886942,-0.7034843908974746
cg09454892,chr10:76870850,80.31891632080078,0.17296783417763578
cg09479906,chr10:124713766,36.29474639892578,1.9416725917787336
cg09480837,chr10:95789501,68.62594336226694,0.1464286120021974
cg09518735,chr10:121632717,70.50565338134766,2.1930389113780535
cg09538287,chr10:69456036,62.90953063964844,-0.6617854696226961
cg09542745,chr10:99531164,80.46417999267578,0.8774736870446194
cg09551147,chr10:106399957,42.683902740478516,1.314960164710016
cg09619146,chr10:125651034,18.007883071899414,1.3367408068114024
cg09688763,chr10:114206798,47.39270782470703,3.8207092130514475
