CpGmarker,chr:coord_hg19,Gene_body,CGI,Shore,Shelf,ChrHMM_state
cg09747829,chr6:69348055,True,False,False,True,24
cg09748960,chr6:32374926,False,False,False,False,24
cg09754413,chr6:13925567,True,False,True,False,2
cg09766383,chr6:97285174,True,True,False,False,1
cg09829319,chr6:10882238,True,False,True,False,24
cg09837169,chr6:155410740,True,False,False,False,25
cg09867157,chr6:31620935,True,True,True,False,3
cg09867835,chr6:39016262,False,False,True,False,23
cg09871043,chr6:51952361,True,False,False,False,25
cg09872934,chr6:134495829,True,False,True,False,3
cg09892131,chr6:33422028,True,False,True,False,3
cg09979256,chr6:127440104,True,True,True,False,23
cg10002977,chr6:160114859,True,True,False,False,2
cg10035272,chr6:142467043,False,False,True,False,25
cg10044101,chr6:133084289,True,False,False,False,25
cg10046620,chr6:27775042,False,False,True,False,2
cg10056627,chr6:42928773,True,True,False,False,23
cg10143146,chr6:33161377,True,False,True,False,22
cg10146929,chr6:26017939,True,False,False,True,1
cg10164686,chr6:2971950,True,True,False,False,1
cg10211788,chr6:32936073,True,True,False,True,3
cg10244047,chr6:69346114,True,False,True,False,2
cg10274830,chr6:151774009,True,True,False,False,3
cg10409680,chr6:31239320,True,True,False,False,1
cg10435003,chr6:31707602,False,True,False,False,1
cg10447080,chr6:76203225,True,False,False,False,23
cg10459515,chr6:136611098,False,True,False,False,1
cg10487127,chr6:16761668,True,True,False,False,1
cg10497569,chr6:57087038,True,True,False,False,1
cg10519140,chr6:44187076,False,False,True,False,2
cg10525372,chr6:112375333,True,False,False,False,22
cg10536916,chr6:27841865,False,False,True,False,13
cg10541994,chr6:75994262,True,True,False,False,3
cg10568944,chr6:49430788,True,False,True,False,3
cg10601168,chr6:154831192,True,True,False,False,3
cg10634217,chr6:160211790,True,True,False,False,3
cg10714284,chr6:32908901,True,False,False,False,22
cg10771262,chr6:134209980,False,False,True,False,24
cg10780112,chr6:138725213,True,True,False,False,1
cg10784341,chr6:143929300,True,False,False,False,25
cg10787197,chr6:11779941,True,False,False,False,15
cg10796979,chr6:70506998,True,True,False,False,1
cg10844844,chr6:39197502,False,True,False,False,2
cg10862848,chr6:42927986,False,False,True,False,23
cg10865119,chr6:170190112,False,True,False,False,2
cg10869069,chr6:101329502,False,False,True,False,3
cg10909324,chr6:31865086,True,True,False,True,1
cg10919329,chr6:88182879,True,True,False,False,3
cg10920427,chr6:111303363,True,True,False,False,3
cg10936763,chr6:36647073,True,True,False,False,3
cg10940099,chr6:109703938,True,True,False,False,1
cg11052068,chr6:110501899,True,False,True,False,3
cg11061603,chr6:34393330,True,True,False,False,3
cg11176095,chr6:142622515,False,False,True,False,2
cg11235426,chr6:292522,True,True,False,False,1
cg11250247,chr6:170864036,True,False,True,False,3
cg11251858,chr6:152129036,True,True,False,False,23
cg11251877,chr6:168398981,True,False,False,True,25
cg11276280,chr6:42713551,True,True,True,False,3
cg11310692,chr6:137143636,False,True,False,False,1
cg11328149,chr6:31689459,True,False,True,False,25
cg11368791,chr6:33257095,True,False,True,False,3
cg11378686,chr6:43336278,True,False,True,False,3
cg11408517,chr6:150039536,False,False,True,False,3
cg11442717,chr6:170125241,True,False,False,False,2
cg11456838,chr6:159278754,False,False,False,False,25
cg11484872,chr6:31543169,False,False,False,False,15
cg11498188,chr6:139456038,False,True,False,False,2
cg11504897,chr6:6007412,True,True,True,False,23
cg11529128,chr6:35772890,False,False,True,False,22
cg11574612,chr6:46620502,True,False,True,False,2
cg11579069,chr6:135502794,True,True,False,False,3
cg11612345,chr6:168842491,True,True,True,False,24
cg11638880,chr6:166755991,True,True,False,False,3
cg11649001,chr6:37400863,False,True,False,False,1
cg11654737,chr6:80816077,False,False,True,False,1
cg11655418,chr6:34394031,False,False,True,False,2
cg11662098,chr6:117923795,False,True,False,False,3
cg11724134,chr6:30043727,False,False,True,False,23
cg11780382,chr6:24719812,True,False,True,False,9
cg11806749,chr6:45345490,True,True,False,False,1
cg11848539,chr6:47277822,False,True,False,False,16
cg11898695,chr6:42883504,False,False,False,True,25
cg11928635,chr6:43337708,False,True,False,False,2
cg11977634,chr6:30852699,True,False,True,False,3
cg11990309,chr6:87647644,True,True,False,False,24
cg12013321,chr6:53410182,True,False,True,False,2
cg12044889,chr6:3000430,True,True,False,False,3
cg12061236,chr6:151560886,False,True,True,False,24
cg12082568,chr6:139696378,False,True,True,False,3
cg12130692,chr6:146057073,True,False,True,False,2
cg12148919,chr6:128841705,True,True,False,False,1
cg12181621,chr6:27840068,True,True,True,False,1
cg12213910,chr6:150211211,True,False,False,False,18
cg12216205,chr6:99863810,True,False,False,False,5
cg12232274,chr6:150185854,True,False,True,False,2
cg12256080,chr6:26597000,False,False,True,False,2
cg12256228,chr6:33176613,True,False,True,False,3
cg12290002,chr6:153304188,True,True,False,False,3
cg12341414,chr6:139309683,False,False,True,False,2
cg12351042,chr6:27879749,True,False,False,False,25
cg12365667,chr6:33043976,True,False,False,False,22
cg12368241,chr6:64355267,True,False,False,False,5
cg12397274,chr6:54172183,False,False,False,False,25
cg12439899,chr6:10415232,True,True,True,False,3
cg12457773,chr6:24126497,True,True,False,False,23
cg12478978,chr6:30710766,False,True,False,False,3
cg12542604,chr6:34856704,False,False,True,False,3
cg12561748,chr6:28220091,False,False,True,False,1
cg12585943,chr6:32121368,True,False,True,False,2
cg12588299,chr6:167571803,True,False,False,False,25
cg12624523,chr6:24489770,True,False,False,False,25
cg12629515,chr6:27859811,True,False,True,False,9
cg12657853,chr6:122720929,True,True,False,False,3
cg12662162,chr6:34664887,False,False,True,False,3
cg12706983,chr6:28092239,False,False,False,False,1
cg12721546,chr6:136611096,False,True,False,False,1
cg12741420,chr6:392131,True,True,False,False,23
cg12783573,chr6:116989975,False,False,False,False,3
cg12785675,chr6:109169698,True,True,False,False,1
cg12800028,chr6:110300146,True,True,False,False,24
cg12818699,chr6:24877582,True,False,False,False,20
cg12855851,chr6:41715185,True,False,False,False,14
cg12855988,chr6:133135904,True,False,True,False,3
cg12864853,chr6:83073156,True,False,True,False,2
cg12865837,chr6:100911526,True,False,True,False,23
cg12897370,chr6:155055079,True,True,False,False,3
cg12909005,chr6:30028660,True,False,True,False,3
cg12939547,chr6:31744037,True,False,False,False,13
cg12940430,chr6:43138965,False,True,False,True,1
cg12969407,chr6:126101948,False,False,False,False,1
cg13083810,chr6:31139156,True,False,False,False,25
cg13097407,chr6:43276658,True,True,False,False,2
cg13112336,chr6:119255874,True,True,False,False,1
cg13118748,chr6:30614722,False,True,False,False,3
cg13126790,chr6:160010346,False,False,False,False,25
cg13135180,chr6:30312972,True,True,False,False,1
cg13176979,chr6:79944654,False,False,True,False,2
cg13184442,chr6:44355163,False,True,False,False,1
cg13217373,chr6:167275395,True,False,True,False,24
cg13255096,chr6:137112939,True,True,False,False,3
cg13260333,chr6:43197365,False,False,True,False,2
cg13281868,chr6:53883888,True,False,False,False,25
cg13303256,chr6:33378019,False,True,False,False,1
cg13325666,chr6:168227843,True,True,False,False,1
cg13334277,chr6:88757878,True,True,False,False,25
cg13397365,chr6:42981894,True,True,False,False,1
cg13510327,chr6:31830729,False,True,False,False,1
cg13510363,chr6:34857281,True,True,True,False,1
cg13564468,chr6:133120000,True,False,True,False,1
cg13572545,chr6:146135272,True,False,True,False,3
cg13576739,chr6:33257501,True,False,True,False,3
cg13603171,chr6:132723164,False,False,True,False,23
cg13615963,chr6:167536521,True,False,False,False,25
cg13645811,chr6:158403520,True,False,True,False,3
cg13653456,chr6:31763819,False,True,False,False,2
cg13654195,chr6:7390091,True,True,False,False,1
cg13665593,chr6:28092420,True,False,False,False,1
cg13678049,chr6:43149356,False,False,True,False,9
cg13722123,chr6:146350346,True,False,True,False,23
cg13784557,chr6:31430916,False,False,False,False,1
cg13823701,chr6:32078411,True,False,False,False,18
cg13884546,chr6:24403062,False,False,True,False,3
cg13891659,chr6:170190454,False,True,False,False,2
cg13903548,chr6:90024543,True,False,False,False,8
cg13906813,chr6:33040914,True,False,False,False,22
cg13910855,chr6:32157485,True,False,False,False,3
cg13948987,chr6:55039259,True,True,False,False,24
cg13964084,chr6:30594709,True,False,False,False,1
cg13980473,chr6:116601312,True,False,True,False,3
cg14023451,chr6:24489887,True,False,False,False,25
cg14034870,chr6:30900197,True,False,False,False,25
cg14045072,chr6:46884362,True,False,False,False,25
cg14047667,chr6:6320889,True,False,False,False,23
cg14076411,chr6:89673710,False,False,True,False,2
cg14135551,chr6:39760416,True,True,False,False,23
cg14142521,chr6:34855408,True,False,True,False,3
cg14161241,chr6:144329909,True,False,True,False,23
cg14178895,chr6:11778902,True,False,False,False,1
cg14228840,chr6:31371488,True,True,False,True,3
cg14258236,chr6:29323330,True,False,False,False,25
cg14262937,chr6:154360351,True,False,True,False,24
cg14267151,chr6:8066098,True,False,True,False,25
cg14279899,chr6:137540774,False,False,True,False,2
cg14284643,chr6:30524853,True,True,True,False,3
cg14289461,chr6:112575929,True,False,True,False,23
cg14290451,chr6:35436136,False,True,False,False,3
cg14298379,chr6:16128926,False,False,True,False,2
cg14306534,chr6:151712952,False,False,True,False,1
cg14310890,chr6:108881016,False,True,False,False,3
cg14324675,chr6:31554848,True,False,False,False,14
cg14341418,chr6:31624284,True,False,False,True,12
cg14345882,chr6:26364793,False,False,False,False,2
cg14378057,chr6:42788563,True,False,False,False,8
cg14414819,chr6:37225644,True,True,False,False,3
cg14437986,chr6:31691035,True,False,True,False,19
cg14439353,chr6:8102781,True,True,False,False,3
cg14462830,chr6:123959184,False,False,False,False,25
cg14465910,chr6:43596764,True,False,True,False,3
cg14493899,chr6:32807374,False,False,True,False,8
cg14499797,chr6:21594038,True,False,True,False,3
cg14527802,chr6:138188823,True,True,False,False,3
cg14579051,chr6:71012852,False,False,False,False,25
cg14634336,chr6:111804804,True,True,False,False,1
cg14645085,chr6:13712693,False,False,True,False,3
cg14652095,chr6:26018185,False,False,False,True,22
cg14663792,chr6:31802922,True,False,True,False,3
cg14666892,chr6:33547980,True,False,False,False,3
cg14694232,chr6:30181448,False,True,False,False,2
cg14700707,chr6:32191840,True,False,False,False,25
cg14776962,chr6:26251899,True,True,True,False,2
cg14809191,chr6:1311825,False,True,False,False,23
cg14823162,chr6:99281628,False,True,False,False,2
cg14831798,chr6:4706427,True,False,False,False,25
cg14833385,chr6:32921142,True,False,False,False,16
cg14839257,chr6:167275999,True,True,False,False,23
cg14884741,chr6:150464644,True,True,False,False,2
cg14889768,chr6:146864529,False,True,False,False,2
cg14911472,chr6:131949010,True,False,True,False,3
cg14947494,chr6:166796284,True,True,False,False,1
cg14948436,chr6:39290159,True,False,False,False,17
cg14961550,chr6:52149751,False,False,True,False,1
cg14976276,chr6:31830630,True,True,False,False,1
cg15002204,chr6:49429719,True,False,True,False,3
cg15045441,chr6:72130432,False,True,False,False,1
cg15100639,chr6:31671037,True,True,False,False,1
cg15169162,chr6:42690308,True,False,False,False,25
cg15185286,chr6:143381675,True,True,False,False,1
cg15185804,chr6:83902498,True,False,True,False,3
cg15210999,chr6:15663538,False,False,True,False,2
cg15269863,chr6:84222360,True,False,False,False,23
cg15381769,chr6:128841972,False,True,False,False,1
cg15383120,chr6:291909,True,False,True,False,1
cg15435730,chr6:50680222,False,False,False,True,24
cg15512851,chr6:36973518,True,False,False,False,14
cg15519208,chr6:26155791,False,False,True,False,2
cg15582891,chr6:132967028,True,False,False,False,25
cg15627524,chr6:83777986,True,False,True,False,3
cg15629064,chr6:28891718,True,True,False,False,3
cg15637528,chr6:4078959,True,False,True,False,24
cg15669273,chr6:5261406,True,True,False,False,1
cg15674432,chr6:35992082,True,False,False,True,23
cg15679095,chr6:42789053,True,False,False,False,8
cg15717808,chr6:73331652,True,True,False,False,2
cg15765212,chr6:31589161,True,False,True,False,3
cg15797414,chr6:26032407,False,False,True,False,2
cg15804973,chr6:137114513,False,False,True,False,2
cg15822346,chr6:111408761,True,True,False,False,1
cg15824056,chr6:158402261,False,True,False,False,2
cg15832436,chr6:163148290,True,False,True,False,1
cg15897310,chr6:132272560,False,True,True,False,23
cg15916061,chr6:25754219,False,False,False,False,25
cg15926557,chr6:149959609,True,False,False,False,8
cg15933546,chr6:38690854,True,False,False,False,22
cg15945754,chr6:118973695,True,False,True,False,25
cg15971505,chr6:107349930,True,False,True,False,3
cg15981265,chr6:97372856,True,False,True,False,2
cg15982308,chr6:32145830,True,False,False,False,1
cg16001460,chr6:57181802,True,False,False,False,2
cg16009558,chr6:101846707,True,False,True,False,24
cg16019620,chr6:46761090,False,False,False,False,25
cg16035531,chr6:155644853,False,False,False,False,25
cg16052901,chr6:33240864,True,False,True,False,9
cg16097079,chr6:31239916,True,True,False,False,1
cg16124337,chr6:90062879,False,True,False,False,3
cg16150435,chr6:31080529,False,False,False,False,25
cg16176600,chr6:116381609,True,False,False,False,1
cg16218387,chr6:17600646,True,True,False,False,1
cg16239406,chr6:36954249,False,True,False,False,3
cg16253168,chr6:13614902,True,True,False,False,3
cg16267266,chr6:52109232,True,False,False,False,25
cg16268563,chr6:31513680,True,False,False,True,8
cg16273597,chr6:14117480,False,False,True,False,2
cg16282679,chr6:32134310,True,False,True,False,11
cg16298282,chr6:96969423,False,False,True,False,1
cg16306115,chr6:24358306,True,True,True,False,23
cg16381688,chr6:24665947,True,False,True,False,4
cg16400825,chr6:33589418,True,True,False,False,3
cg16465769,chr6:43266151,True,False,False,False,25
cg16494590,chr6:26421791,False,False,False,False,1
cg16665103,chr6:99841605,True,False,True,False,1
cg16666115,chr6:43655680,False,False,True,False,3
cg16706631,chr6:26204823,True,True,False,False,1
cg16740543,chr6:170123723,True,False,False,False,3
cg16823105,chr6:97372572,True,True,False,False,1
cg16900022,chr6:90529294,True,True,False,False,3
cg16917279,chr6:24403287,True,True,False,False,3
cg16950012,chr6:106773140,True,False,True,False,3
cg16954341,chr6:25652381,False,True,False,False,23
cg16979445,chr6:30659643,False,False,False,False,16
cg17001430,chr6:168418276,True,False,False,False,25
cg17021265,chr6:47445121,False,True,False,False,2
cg17067528,chr6:30712517,False,False,True,False,2
cg17102807,chr6:43483382,True,False,True,False,9
cg17142149,chr6:46293016,True,False,False,False,25
cg17171485,chr6:138725799,True,True,False,False,1
cg17181653,chr6:144417537,False,False,True,False,2
cg17188046,chr6:166582197,False,True,False,False,23
cg17188169,chr6:74104388,True,False,True,False,25
cg17232861,chr6:30128385,True,False,False,False,25
cg17240454,chr6:34524278,False,False,False,False,25
cg17252960,chr6:19837350,False,False,True,False,23
cg17256157,chr6:142410100,False,True,False,False,24
cg17306637,chr6:155584709,True,False,False,False,8
cg17341703,chr6:88182369,True,True,False,False,2
cg17384214,chr6:31801701,False,False,True,False,4
cg17391474,chr6:166796744,False,True,False,False,1
cg17391877,chr6:41714182,True,False,False,False,25
cg17413703,chr6:34855470,True,False,True,False,3
cg17480438,chr6:138528677,True,False,False,False,25
cg17488985,chr6:86159426,True,True,False,False,2
cg17489752,chr6:31509945,True,False,True,False,1
cg17624892,chr6:26537952,False,False,True,False,1
cg17648620,chr6:52284686,True,False,True,False,2
cg17651821,chr6:27841683,False,False,True,False,2
cg17680902,chr6:31927069,True,False,True,False,3
cg17682309,chr6:132834573,False,False,True,False,2
